Book Name,Total Tokens,Unique Tokens,Min Colors
SwansWay.txt,106,67,3
SwansWay.txt,19,17,2
SwansWay.txt,25,21,3
SwansWay.txt,14,13,2
SwansWay.txt,20,19,2
SwansWay.txt,39,27,3
SwansWay.txt,57,37,3
SwansWay.txt,25,22,3
SwansWay.txt,14,13,2
SwansWay.txt,11,9,3
SwansWay.txt,105,74,3
SwansWay.txt,15,15,2
SwansWay.txt,22,20,3
SwansWay.txt,47,37,3
SwansWay.txt,51,39,3
SwansWay.txt,24,22,3
SwansWay.txt,84,65,3
SwansWay.txt,68,58,3
SwansWay.txt,56,46,3
SwansWay.txt,106,71,3
SwansWay.txt,38,31,3
SwansWay.txt,4,4,2
SwansWay.txt,91,59,3
SwansWay.txt,34,29,2
SwansWay.txt,84,64,3
SwansWay.txt,165,98,3
SwansWay.txt,23,22,2
SwansWay.txt,50,43,3
SwansWay.txt,124,74,3
SwansWay.txt,41,33,3
SwansWay.txt,93,66,3
SwansWay.txt,100,69,3
SwansWay.txt,42,32,3
SwansWay.txt,51,36,3
SwansWay.txt,108,76,3
SwansWay.txt,5,5,2
SwansWay.txt,93,60,3
SwansWay.txt,24,22,3
SwansWay.txt,33,27,3
SwansWay.txt,35,28,3
SwansWay.txt,45,36,3
SwansWay.txt,36,28,3
SwansWay.txt,25,22,3
SwansWay.txt,14,12,2
SwansWay.txt,81,58,3
SwansWay.txt,114,78,3
SwansWay.txt,126,79,3
SwansWay.txt,15,15,2
SwansWay.txt,38,31,3
SwansWay.txt,136,86,4
SwansWay.txt,66,52,3
SwansWay.txt,20,20,2
SwansWay.txt,36,29,3
SwansWay.txt,64,47,3
SwansWay.txt,27,24,3
SwansWay.txt,91,62,3
SwansWay.txt,21,20,3
SwansWay.txt,116,74,3
SwansWay.txt,8,8,2
SwansWay.txt,11,11,2
SwansWay.txt,14,14,2
SwansWay.txt,29,24,3
SwansWay.txt,17,14,3
SwansWay.txt,30,25,3
SwansWay.txt,27,23,3
SwansWay.txt,18,15,2
SwansWay.txt,12,10,3
SwansWay.txt,18,18,2
SwansWay.txt,14,12,3
SwansWay.txt,126,89,3
SwansWay.txt,26,21,3
SwansWay.txt,59,44,3
SwansWay.txt,40,32,3
SwansWay.txt,56,44,3
SwansWay.txt,70,51,3
SwansWay.txt,94,67,3
SwansWay.txt,58,47,3
SwansWay.txt,90,68,3
SwansWay.txt,90,60,3
SwansWay.txt,22,20,3
SwansWay.txt,91,66,3
SwansWay.txt,147,88,3
SwansWay.txt,127,83,3
SwansWay.txt,11,11,2
SwansWay.txt,79,60,3
SwansWay.txt,23,21,3
SwansWay.txt,16,15,3
SwansWay.txt,25,23,2
SwansWay.txt,46,34,3
SwansWay.txt,41,37,3
SwansWay.txt,36,28,3
SwansWay.txt,33,28,3
SwansWay.txt,160,109,3
SwansWay.txt,103,72,3
SwansWay.txt,24,23,3
SwansWay.txt,78,55,3
SwansWay.txt,21,20,3
SwansWay.txt,82,57,3
SwansWay.txt,71,50,3
SwansWay.txt,26,20,3
SwansWay.txt,67,49,3
SwansWay.txt,43,38,3
SwansWay.txt,19,18,3
SwansWay.txt,59,52,3
SwansWay.txt,32,29,3
SwansWay.txt,92,63,3
SwansWay.txt,28,25,3
SwansWay.txt,54,45,3
SwansWay.txt,34,29,3
SwansWay.txt,30,28,3
SwansWay.txt,91,61,3
SwansWay.txt,84,56,3
SwansWay.txt,63,48,3
SwansWay.txt,35,30,3
SwansWay.txt,20,19,2
SwansWay.txt,33,29,3
SwansWay.txt,32,26,3
SwansWay.txt,5,5,2
SwansWay.txt,16,16,2
SwansWay.txt,41,32,3
SwansWay.txt,24,21,3
SwansWay.txt,9,9,2
SwansWay.txt,58,48,3
SwansWay.txt,155,92,3
SwansWay.txt,305,162,4
SwansWay.txt,52,38,3
SwansWay.txt,77,53,3
SwansWay.txt,65,50,3
SwansWay.txt,19,18,3
SwansWay.txt,102,68,4
SwansWay.txt,90,57,3
SwansWay.txt,22,19,2
SwansWay.txt,77,52,3
SwansWay.txt,36,31,3
SwansWay.txt,20,18,3
SwansWay.txt,60,41,3
SwansWay.txt,121,77,4
SwansWay.txt,123,81,4
SwansWay.txt,131,88,3
SwansWay.txt,53,41,3
SwansWay.txt,9,9,2
SwansWay.txt,49,39,3
SwansWay.txt,49,38,3
SwansWay.txt,41,34,3
SwansWay.txt,22,19,3
SwansWay.txt,6,6,2
SwansWay.txt,17,15,2
SwansWay.txt,18,16,3
SwansWay.txt,8,7,2
SwansWay.txt,60,48,3
SwansWay.txt,66,41,3
SwansWay.txt,13,13,2
SwansWay.txt,5,3,2
SwansWay.txt,69,48,3
SwansWay.txt,57,42,3
SwansWay.txt,84,62,3
SwansWay.txt,35,33,3
SwansWay.txt,38,32,3
SwansWay.txt,18,17,2
SwansWay.txt,148,92,3
SwansWay.txt,10,10,2
SwansWay.txt,38,33,3
SwansWay.txt,54,41,3
SwansWay.txt,74,58,3
SwansWay.txt,67,48,3
SwansWay.txt,108,75,3
SwansWay.txt,86,62,3
SwansWay.txt,10,10,2
SwansWay.txt,28,24,3
SwansWay.txt,49,40,3
SwansWay.txt,24,21,3
SwansWay.txt,8,8,2
SwansWay.txt,72,44,3
SwansWay.txt,98,64,3
SwansWay.txt,3,3,2
SwansWay.txt,18,17,3
SwansWay.txt,27,25,3
SwansWay.txt,32,26,3
SwansWay.txt,17,15,3
SwansWay.txt,7,7,2
SwansWay.txt,24,20,3
SwansWay.txt,121,85,3
SwansWay.txt,65,53,3
SwansWay.txt,4,4,2
SwansWay.txt,73,54,3
SwansWay.txt,149,87,3
SwansWay.txt,25,21,3
SwansWay.txt,137,89,4
SwansWay.txt,106,67,3
SwansWay.txt,173,108,3
SwansWay.txt,97,75,3
SwansWay.txt,18,17,3
SwansWay.txt,27,23,3
SwansWay.txt,65,46,3
SwansWay.txt,106,68,3
SwansWay.txt,254,135,4
SwansWay.txt,39,32,3
SwansWay.txt,7,7,2
SwansWay.txt,5,5,2
SwansWay.txt,21,20,2
SwansWay.txt,41,33,3
SwansWay.txt,138,92,3
SwansWay.txt,108,67,4
SwansWay.txt,55,44,3
SwansWay.txt,49,34,3
SwansWay.txt,109,71,3
SwansWay.txt,93,65,3
SwansWay.txt,42,33,3
SwansWay.txt,43,34,3
SwansWay.txt,125,80,3
SwansWay.txt,152,89,3
SwansWay.txt,18,14,2
SwansWay.txt,2,2,2
SwansWay.txt,23,20,2
SwansWay.txt,16,15,3
SwansWay.txt,25,22,2
SwansWay.txt,28,26,3
SwansWay.txt,34,30,3
SwansWay.txt,23,18,3
SwansWay.txt,15,15,2
SwansWay.txt,17,16,2
SwansWay.txt,82,58,3
SwansWay.txt,3,3,2
SwansWay.txt,63,53,3
SwansWay.txt,17,17,2
SwansWay.txt,6,6,2
SwansWay.txt,48,42,3
SwansWay.txt,46,38,3
SwansWay.txt,97,67,3
SwansWay.txt,80,52,3
SwansWay.txt,90,70,3
SwansWay.txt,6,6,2
SwansWay.txt,5,5,2
SwansWay.txt,42,32,3
SwansWay.txt,11,11,2
SwansWay.txt,147,93,3
SwansWay.txt,26,23,2
SwansWay.txt,40,30,3
SwansWay.txt,6,6,2
SwansWay.txt,28,22,3
SwansWay.txt,20,18,3
SwansWay.txt,115,75,3
SwansWay.txt,11,10,3
SwansWay.txt,107,71,3
SwansWay.txt,81,56,3
SwansWay.txt,166,105,3
SwansWay.txt,28,27,2
SwansWay.txt,8,8,2
SwansWay.txt,100,71,3
SwansWay.txt,38,34,3
SwansWay.txt,29,23,3
SwansWay.txt,42,36,3
SwansWay.txt,72,49,3
SwansWay.txt,7,7,2
SwansWay.txt,137,83,3
SwansWay.txt,21,16,3
SwansWay.txt,115,69,3
SwansWay.txt,31,27,3
SwansWay.txt,61,42,3
SwansWay.txt,34,29,3
SwansWay.txt,40,34,3
SwansWay.txt,41,33,3
SwansWay.txt,13,13,2
SwansWay.txt,66,51,3
SwansWay.txt,42,30,3
SwansWay.txt,37,29,3
SwansWay.txt,29,26,3
SwansWay.txt,70,58,3
SwansWay.txt,15,12,3
SwansWay.txt,14,13,2
SwansWay.txt,73,53,3
SwansWay.txt,14,13,3
SwansWay.txt,27,22,3
SwansWay.txt,9,8,2
SwansWay.txt,16,15,3
SwansWay.txt,9,8,3
SwansWay.txt,35,27,3
SwansWay.txt,52,33,3
SwansWay.txt,42,40,2
SwansWay.txt,33,30,3
SwansWay.txt,73,54,3
SwansWay.txt,38,30,2
SwansWay.txt,16,14,2
SwansWay.txt,27,24,3
SwansWay.txt,155,99,3
SwansWay.txt,76,56,3
SwansWay.txt,25,21,3
SwansWay.txt,108,79,3
SwansWay.txt,18,16,3
SwansWay.txt,16,14,3
SwansWay.txt,28,24,3
SwansWay.txt,24,24,2
SwansWay.txt,78,58,3
SwansWay.txt,8,8,2
SwansWay.txt,115,73,3
SwansWay.txt,118,77,3
SwansWay.txt,103,62,4
SwansWay.txt,112,77,3
SwansWay.txt,64,50,3
SwansWay.txt,45,36,3
SwansWay.txt,19,18,2
SwansWay.txt,63,49,3
SwansWay.txt,80,53,3
SwansWay.txt,3,3,2
SwansWay.txt,15,15,2
SwansWay.txt,21,19,2
SwansWay.txt,16,15,3
SwansWay.txt,36,30,3
SwansWay.txt,42,37,3
SwansWay.txt,15,14,3
SwansWay.txt,29,25,3
SwansWay.txt,73,58,3
SwansWay.txt,16,13,3
SwansWay.txt,32,25,3
SwansWay.txt,28,24,3
SwansWay.txt,62,50,3
SwansWay.txt,36,33,3
SwansWay.txt,104,74,3
SwansWay.txt,40,30,3
SwansWay.txt,117,75,3
SwansWay.txt,13,12,2
SwansWay.txt,13,13,2
SwansWay.txt,15,14,2
SwansWay.txt,30,24,3
SwansWay.txt,18,17,2
SwansWay.txt,11,11,2
SwansWay.txt,33,27,3
SwansWay.txt,22,19,3
SwansWay.txt,17,15,3
SwansWay.txt,18,16,3
SwansWay.txt,6,6,2
SwansWay.txt,16,16,2
SwansWay.txt,10,10,2
SwansWay.txt,62,48,3
SwansWay.txt,10,10,2
SwansWay.txt,9,9,2
SwansWay.txt,11,11,2
SwansWay.txt,19,17,2
SwansWay.txt,38,34,3
SwansWay.txt,9,9,2
SwansWay.txt,12,12,2
SwansWay.txt,55,39,3
SwansWay.txt,10,10,2
SwansWay.txt,10,9,2
SwansWay.txt,6,6,2
SwansWay.txt,37,34,3
SwansWay.txt,14,14,2
SwansWay.txt,85,53,3
SwansWay.txt,81,54,3
SwansWay.txt,24,22,2
SwansWay.txt,6,6,2
SwansWay.txt,89,63,3
SwansWay.txt,23,19,3
SwansWay.txt,60,45,3
SwansWay.txt,21,20,2
SwansWay.txt,2,2,2
SwansWay.txt,55,41,3
SwansWay.txt,108,73,3
SwansWay.txt,101,68,3
SwansWay.txt,16,16,2
SwansWay.txt,128,79,3
SwansWay.txt,81,57,3
SwansWay.txt,9,9,2
SwansWay.txt,36,32,3
SwansWay.txt,31,26,3
SwansWay.txt,60,48,3
SwansWay.txt,49,38,3
SwansWay.txt,2,2,2
SwansWay.txt,104,74,3
SwansWay.txt,49,39,3
SwansWay.txt,12,12,2
SwansWay.txt,102,74,3
SwansWay.txt,14,13,3
SwansWay.txt,234,127,4
SwansWay.txt,15,15,2
SwansWay.txt,91,64,3
SwansWay.txt,22,19,3
SwansWay.txt,5,5,2
SwansWay.txt,30,28,2
SwansWay.txt,22,19,3
SwansWay.txt,68,48,3
SwansWay.txt,55,43,3
SwansWay.txt,83,58,3
SwansWay.txt,17,16,2
SwansWay.txt,3,3,2
SwansWay.txt,71,50,3
SwansWay.txt,79,59,3
SwansWay.txt,54,48,3
SwansWay.txt,89,60,3
SwansWay.txt,44,35,3
SwansWay.txt,24,22,3
SwansWay.txt,22,19,3
SwansWay.txt,13,13,2
SwansWay.txt,6,6,2
SwansWay.txt,16,13,3
SwansWay.txt,24,23,2
SwansWay.txt,16,14,3
SwansWay.txt,134,91,3
SwansWay.txt,12,11,3
SwansWay.txt,4,4,2
SwansWay.txt,34,28,3
SwansWay.txt,47,38,3
SwansWay.txt,22,21,2
SwansWay.txt,5,5,2
SwansWay.txt,51,38,3
SwansWay.txt,2,2,2
SwansWay.txt,76,55,3
SwansWay.txt,47,36,3
SwansWay.txt,35,30,3
SwansWay.txt,37,26,3
SwansWay.txt,25,22,3
SwansWay.txt,18,17,3
SwansWay.txt,10,10,2
SwansWay.txt,29,24,3
SwansWay.txt,23,21,3
SwansWay.txt,23,20,3
SwansWay.txt,88,60,3
SwansWay.txt,11,11,2
SwansWay.txt,49,43,3
SwansWay.txt,23,21,3
SwansWay.txt,15,15,2
SwansWay.txt,2,2,2
SwansWay.txt,23,20,3
SwansWay.txt,32,31,2
SwansWay.txt,32,28,3
SwansWay.txt,15,12,3
SwansWay.txt,22,20,3
SwansWay.txt,30,25,3
SwansWay.txt,13,13,2
SwansWay.txt,35,27,3
SwansWay.txt,7,7,2
SwansWay.txt,23,18,3
SwansWay.txt,101,73,3
SwansWay.txt,60,43,3
SwansWay.txt,33,27,3
SwansWay.txt,6,6,2
SwansWay.txt,6,6,2
SwansWay.txt,8,8,2
SwansWay.txt,2,2,2
SwansWay.txt,58,40,3
SwansWay.txt,24,20,3
SwansWay.txt,16,13,3
SwansWay.txt,47,38,3
SwansWay.txt,17,17,2
SwansWay.txt,19,17,3
SwansWay.txt,2,2,2
SwansWay.txt,81,58,3
SwansWay.txt,8,8,2
SwansWay.txt,26,25,3
SwansWay.txt,29,26,2
SwansWay.txt,44,36,3
SwansWay.txt,139,87,3
SwansWay.txt,12,11,3
SwansWay.txt,16,16,2
SwansWay.txt,16,14,3
SwansWay.txt,8,8,2
SwansWay.txt,18,16,3
SwansWay.txt,11,10,3
SwansWay.txt,15,15,2
SwansWay.txt,26,23,2
SwansWay.txt,98,71,3
SwansWay.txt,22,21,3
SwansWay.txt,28,24,3
SwansWay.txt,172,106,3
SwansWay.txt,55,45,3
SwansWay.txt,2,2,2
SwansWay.txt,25,20,3
SwansWay.txt,35,30,3
SwansWay.txt,82,57,3
SwansWay.txt,112,68,3
SwansWay.txt,86,64,3
SwansWay.txt,47,39,3
SwansWay.txt,22,22,2
SwansWay.txt,37,29,3
SwansWay.txt,91,58,3
SwansWay.txt,80,59,3
SwansWay.txt,46,36,3
SwansWay.txt,126,77,4
SwansWay.txt,211,108,3
SwansWay.txt,104,70,3
SwansWay.txt,180,106,4
SwansWay.txt,83,60,3
SwansWay.txt,84,60,3
SwansWay.txt,73,50,3
SwansWay.txt,50,38,3
SwansWay.txt,90,62,3
SwansWay.txt,173,110,4
SwansWay.txt,75,52,3
SwansWay.txt,57,45,3
SwansWay.txt,56,41,3
SwansWay.txt,40,34,3
SwansWay.txt,21,20,3
SwansWay.txt,14,12,2
SwansWay.txt,138,89,3
SwansWay.txt,116,78,3
SwansWay.txt,49,40,3
SwansWay.txt,35,27,3
SwansWay.txt,21,18,3
SwansWay.txt,45,36,3
SwansWay.txt,43,34,3
SwansWay.txt,30,24,3
SwansWay.txt,57,44,3
SwansWay.txt,193,112,3
SwansWay.txt,101,69,3
SwansWay.txt,59,46,3
SwansWay.txt,75,52,3
SwansWay.txt,25,21,3
SwansWay.txt,68,51,3
SwansWay.txt,50,40,3
SwansWay.txt,130,83,3
SwansWay.txt,54,41,3
SwansWay.txt,93,54,4
SwansWay.txt,6,6,2
SwansWay.txt,76,50,3
SwansWay.txt,26,24,3
SwansWay.txt,169,99,4
SwansWay.txt,69,49,3
SwansWay.txt,253,123,4
SwansWay.txt,40,31,3
SwansWay.txt,141,82,4
SwansWay.txt,73,57,3
SwansWay.txt,58,46,3
SwansWay.txt,114,76,3
SwansWay.txt,42,31,3
SwansWay.txt,19,17,2
SwansWay.txt,49,37,3
SwansWay.txt,22,22,2
SwansWay.txt,21,18,3
SwansWay.txt,70,54,3
SwansWay.txt,33,25,3
SwansWay.txt,41,30,3
SwansWay.txt,7,7,2
SwansWay.txt,3,3,2
SwansWay.txt,15,13,3
SwansWay.txt,48,34,3
SwansWay.txt,5,5,2
SwansWay.txt,11,11,2
SwansWay.txt,61,47,3
SwansWay.txt,15,14,3
SwansWay.txt,40,32,3
SwansWay.txt,63,46,3
SwansWay.txt,89,60,3
SwansWay.txt,18,16,3
SwansWay.txt,48,39,3
SwansWay.txt,56,37,3
SwansWay.txt,18,15,3
SwansWay.txt,21,14,2
SwansWay.txt,39,32,3
SwansWay.txt,122,75,3
SwansWay.txt,99,59,4
SwansWay.txt,67,54,3
SwansWay.txt,75,53,3
SwansWay.txt,36,32,3
SwansWay.txt,9,9,2
SwansWay.txt,194,108,4
SwansWay.txt,24,22,3
SwansWay.txt,116,81,3
SwansWay.txt,9,9,2
SwansWay.txt,163,103,3
SwansWay.txt,37,28,3
SwansWay.txt,52,38,3
SwansWay.txt,11,11,2
SwansWay.txt,40,33,3
SwansWay.txt,9,9,2
SwansWay.txt,54,36,3
SwansWay.txt,13,12,3
SwansWay.txt,58,47,3
SwansWay.txt,34,30,3
SwansWay.txt,93,63,3
SwansWay.txt,441,200,4
SwansWay.txt,71,54,3
SwansWay.txt,61,40,3
SwansWay.txt,47,38,3
SwansWay.txt,181,104,4
SwansWay.txt,121,78,3
SwansWay.txt,43,32,3
SwansWay.txt,71,56,3
SwansWay.txt,137,88,3
SwansWay.txt,25,24,3
SwansWay.txt,80,58,3
SwansWay.txt,21,20,3
SwansWay.txt,20,17,3
SwansWay.txt,30,27,3
SwansWay.txt,24,22,2
SwansWay.txt,34,31,3
SwansWay.txt,45,36,3
SwansWay.txt,43,32,3
SwansWay.txt,12,12,2
SwansWay.txt,39,33,3
SwansWay.txt,45,34,3
SwansWay.txt,64,47,3
SwansWay.txt,13,13,2
SwansWay.txt,14,14,2
SwansWay.txt,26,22,3
SwansWay.txt,44,39,3
SwansWay.txt,56,39,3
SwansWay.txt,82,59,3
SwansWay.txt,31,26,3
SwansWay.txt,15,13,3
SwansWay.txt,43,31,3
SwansWay.txt,90,63,4
SwansWay.txt,22,21,2
SwansWay.txt,41,31,3
SwansWay.txt,7,7,2
SwansWay.txt,46,33,3
SwansWay.txt,62,44,3
SwansWay.txt,14,14,2
SwansWay.txt,46,37,3
SwansWay.txt,76,51,4
SwansWay.txt,26,22,3
SwansWay.txt,51,43,3
SwansWay.txt,17,17,2
SwansWay.txt,28,24,3
SwansWay.txt,40,31,3
SwansWay.txt,29,25,3
SwansWay.txt,65,46,3
SwansWay.txt,93,65,3
SwansWay.txt,39,30,3
SwansWay.txt,44,36,3
SwansWay.txt,52,40,3
SwansWay.txt,46,36,3
SwansWay.txt,47,33,3
SwansWay.txt,9,9,2
SwansWay.txt,19,18,3
SwansWay.txt,11,10,2
SwansWay.txt,20,19,2
SwansWay.txt,23,19,3
SwansWay.txt,42,37,3
SwansWay.txt,21,20,2
SwansWay.txt,50,39,3
SwansWay.txt,33,29,3
SwansWay.txt,16,16,2
SwansWay.txt,39,32,3
SwansWay.txt,54,41,3
SwansWay.txt,111,72,3
SwansWay.txt,105,68,3
SwansWay.txt,7,7,2
SwansWay.txt,2,2,2
SwansWay.txt,12,12,2
SwansWay.txt,68,48,3
SwansWay.txt,44,37,3
SwansWay.txt,26,20,3
SwansWay.txt,10,9,3
SwansWay.txt,50,37,3
SwansWay.txt,38,30,3
SwansWay.txt,43,30,3
SwansWay.txt,36,33,3
SwansWay.txt,30,27,3
SwansWay.txt,11,11,2
SwansWay.txt,17,16,3
SwansWay.txt,12,11,2
SwansWay.txt,125,88,3
SwansWay.txt,4,4,2
SwansWay.txt,37,29,3
SwansWay.txt,25,22,2
SwansWay.txt,39,30,3
SwansWay.txt,108,73,3
SwansWay.txt,31,26,3
SwansWay.txt,9,9,2
SwansWay.txt,65,53,3
SwansWay.txt,60,44,3
SwansWay.txt,46,32,3
SwansWay.txt,47,39,3
SwansWay.txt,78,60,3
SwansWay.txt,15,15,2
SwansWay.txt,67,49,3
SwansWay.txt,79,60,3
SwansWay.txt,78,56,3
SwansWay.txt,19,17,3
SwansWay.txt,100,64,3
SwansWay.txt,49,31,3
SwansWay.txt,39,33,3
SwansWay.txt,74,49,3
SwansWay.txt,15,13,2
SwansWay.txt,66,50,3
SwansWay.txt,134,91,3
SwansWay.txt,67,49,3
SwansWay.txt,2,2,2
SwansWay.txt,4,4,2
SwansWay.txt,31,27,3
SwansWay.txt,228,129,3
SwansWay.txt,118,81,3
SwansWay.txt,72,56,3
SwansWay.txt,4,4,2
SwansWay.txt,30,24,3
SwansWay.txt,124,85,3
SwansWay.txt,14,14,2
SwansWay.txt,23,23,2
SwansWay.txt,180,101,3
SwansWay.txt,55,43,3
SwansWay.txt,46,38,3
SwansWay.txt,242,123,4
SwansWay.txt,17,16,3
SwansWay.txt,54,45,3
SwansWay.txt,20,20,2
SwansWay.txt,37,29,3
SwansWay.txt,31,23,3
SwansWay.txt,59,43,3
SwansWay.txt,70,48,3
SwansWay.txt,59,48,3
SwansWay.txt,48,39,3
SwansWay.txt,91,56,3
SwansWay.txt,141,92,3
SwansWay.txt,12,12,2
SwansWay.txt,80,60,3
SwansWay.txt,70,47,3
SwansWay.txt,66,49,3
SwansWay.txt,28,27,3
SwansWay.txt,48,35,3
SwansWay.txt,23,21,3
SwansWay.txt,21,19,3
SwansWay.txt,48,35,3
SwansWay.txt,2,2,2
SwansWay.txt,36,32,3
SwansWay.txt,17,16,3
SwansWay.txt,28,26,2
SwansWay.txt,37,35,2
SwansWay.txt,47,32,3
SwansWay.txt,148,99,4
SwansWay.txt,141,90,4
SwansWay.txt,3,3,2
SwansWay.txt,13,11,3
SwansWay.txt,21,17,3
SwansWay.txt,104,73,3
SwansWay.txt,23,21,3
SwansWay.txt,34,28,3
SwansWay.txt,27,24,3
SwansWay.txt,24,22,2
SwansWay.txt,27,23,3
SwansWay.txt,4,4,2
SwansWay.txt,25,21,3
SwansWay.txt,150,83,4
SwansWay.txt,53,42,3
SwansWay.txt,82,59,3
SwansWay.txt,12,11,3
SwansWay.txt,179,107,3
SwansWay.txt,18,17,2
SwansWay.txt,177,109,4
SwansWay.txt,20,19,3
SwansWay.txt,42,34,3
SwansWay.txt,101,63,4
SwansWay.txt,23,18,3
SwansWay.txt,40,33,3
SwansWay.txt,49,39,3
SwansWay.txt,41,32,3
SwansWay.txt,2,2,2
SwansWay.txt,7,7,2
SwansWay.txt,65,46,3
SwansWay.txt,8,8,2
SwansWay.txt,19,19,2
SwansWay.txt,37,32,3
SwansWay.txt,65,48,3
SwansWay.txt,14,13,2
SwansWay.txt,36,29,3
SwansWay.txt,49,44,3
SwansWay.txt,33,30,2
SwansWay.txt,53,43,3
SwansWay.txt,21,21,2
SwansWay.txt,28,23,3
SwansWay.txt,74,56,3
SwansWay.txt,91,63,3
SwansWay.txt,94,65,3
SwansWay.txt,31,27,3
SwansWay.txt,53,41,3
SwansWay.txt,95,57,4
SwansWay.txt,86,63,3
SwansWay.txt,25,22,3
SwansWay.txt,15,14,2
SwansWay.txt,8,7,2
SwansWay.txt,13,12,3
SwansWay.txt,93,71,3
SwansWay.txt,76,53,3
SwansWay.txt,88,65,3
SwansWay.txt,329,176,4
SwansWay.txt,73,59,3
SwansWay.txt,6,6,2
SwansWay.txt,5,5,2
SwansWay.txt,59,40,3
SwansWay.txt,101,73,3
SwansWay.txt,49,38,3
SwansWay.txt,6,6,2
SwansWay.txt,41,33,3
SwansWay.txt,21,18,2
SwansWay.txt,87,65,3
SwansWay.txt,312,153,4
SwansWay.txt,234,124,4
SwansWay.txt,35,29,3
SwansWay.txt,127,85,3
SwansWay.txt,48,38,3
SwansWay.txt,39,30,3
SwansWay.txt,77,56,3
SwansWay.txt,154,88,4
SwansWay.txt,38,30,3
SwansWay.txt,31,28,3
SwansWay.txt,17,17,2
SwansWay.txt,50,38,3
SwansWay.txt,19,16,2
SwansWay.txt,10,9,3
SwansWay.txt,3,3,2
SwansWay.txt,123,82,3
SwansWay.txt,62,47,3
SwansWay.txt,20,15,3
SwansWay.txt,37,32,3
SwansWay.txt,9,9,2
SwansWay.txt,63,43,3
SwansWay.txt,27,24,3
SwansWay.txt,37,29,3
SwansWay.txt,54,44,3
SwansWay.txt,21,19,2
SwansWay.txt,68,52,3
SwansWay.txt,20,18,2
SwansWay.txt,92,65,3
SwansWay.txt,50,43,3
SwansWay.txt,73,56,3
SwansWay.txt,63,48,3
SwansWay.txt,71,47,3
SwansWay.txt,31,27,3
SwansWay.txt,96,63,3
SwansWay.txt,135,77,4
SwansWay.txt,8,8,2
SwansWay.txt,32,28,3
SwansWay.txt,42,32,3
SwansWay.txt,102,70,3
SwansWay.txt,111,68,3
SwansWay.txt,36,31,3
SwansWay.txt,57,44,3
SwansWay.txt,111,61,3
SwansWay.txt,101,62,4
SwansWay.txt,123,72,3
SwansWay.txt,165,97,3
SwansWay.txt,32,26,3
SwansWay.txt,13,13,2
SwansWay.txt,11,11,2
SwansWay.txt,41,29,3
SwansWay.txt,69,48,3
SwansWay.txt,40,30,3
SwansWay.txt,72,51,3
SwansWay.txt,94,59,3
SwansWay.txt,20,18,3
SwansWay.txt,18,15,3
SwansWay.txt,54,41,3
SwansWay.txt,29,25,3
SwansWay.txt,19,16,3
SwansWay.txt,52,40,3
SwansWay.txt,45,31,3
SwansWay.txt,107,67,4
SwansWay.txt,47,39,3
SwansWay.txt,95,63,3
SwansWay.txt,42,30,3
SwansWay.txt,272,147,3
SwansWay.txt,138,85,3
SwansWay.txt,95,67,3
SwansWay.txt,111,76,3
SwansWay.txt,58,42,3
SwansWay.txt,51,38,3
SwansWay.txt,54,42,3
SwansWay.txt,174,109,4
SwansWay.txt,58,46,3
SwansWay.txt,14,13,3
SwansWay.txt,148,91,3
SwansWay.txt,16,15,2
SwansWay.txt,50,38,3
SwansWay.txt,125,81,3
SwansWay.txt,85,55,3
SwansWay.txt,248,146,3
SwansWay.txt,52,41,3
SwansWay.txt,41,32,3
SwansWay.txt,193,104,3
SwansWay.txt,85,56,4
SwansWay.txt,226,128,4
SwansWay.txt,2,2,2
SwansWay.txt,44,30,3
SwansWay.txt,49,35,3
SwansWay.txt,148,95,3
SwansWay.txt,162,102,4
SwansWay.txt,37,28,3
SwansWay.txt,97,69,3
SwansWay.txt,103,61,3
SwansWay.txt,79,55,3
SwansWay.txt,53,39,3
SwansWay.txt,74,57,3
SwansWay.txt,28,23,3
SwansWay.txt,27,22,3
SwansWay.txt,57,47,3
SwansWay.txt,76,52,3
SwansWay.txt,12,11,2
SwansWay.txt,21,19,3
SwansWay.txt,32,32,2
SwansWay.txt,85,60,3
SwansWay.txt,38,32,3
SwansWay.txt,34,29,3
SwansWay.txt,65,49,3
SwansWay.txt,31,27,3
SwansWay.txt,34,28,3
SwansWay.txt,60,44,3
SwansWay.txt,25,23,3
SwansWay.txt,67,49,3
SwansWay.txt,56,42,3
SwansWay.txt,271,150,4
SwansWay.txt,131,80,3
SwansWay.txt,27,26,3
SwansWay.txt,120,86,3
SwansWay.txt,101,74,3
SwansWay.txt,41,34,3
SwansWay.txt,27,25,3
SwansWay.txt,12,12,2
SwansWay.txt,13,13,2
SwansWay.txt,70,53,3
SwansWay.txt,15,14,3
SwansWay.txt,52,39,3
SwansWay.txt,72,53,3
SwansWay.txt,133,90,3
SwansWay.txt,11,10,2
SwansWay.txt,54,48,3
SwansWay.txt,61,47,3
SwansWay.txt,58,45,3
SwansWay.txt,17,17,2
SwansWay.txt,65,45,3
SwansWay.txt,13,11,2
SwansWay.txt,51,39,3
SwansWay.txt,55,40,3
SwansWay.txt,85,63,3
SwansWay.txt,14,14,2
SwansWay.txt,7,7,2
SwansWay.txt,2,2,2
SwansWay.txt,5,5,2
SwansWay.txt,14,14,2
SwansWay.txt,24,22,3
SwansWay.txt,2,2,2
SwansWay.txt,2,2,2
SwansWay.txt,5,5,2
